date,金融危機
2016-01-01,0.0
2016-01-02,22.75324643261154
2016-01-03,21.878121569818788
2016-01-04,24.50349615819704
2016-01-05,0.0
2016-01-06,0.0
2016-01-07,30.629370197746304
2016-01-08,0.0
2016-01-09,0.0
2016-01-10,87.51248627927515
2016-01-11,25.378621020989794
2016-01-12,0.0
2016-01-13,0.0
2016-01-14,0.0
2016-01-15,0.0
2016-01-16,0.0
2016-01-17,0.0
2016-01-18,0.0
2016-01-19,0.0
2016-01-20,0.0
2016-01-21,0.0
2016-01-22,0.0
2016-01-23,0.0
2016-01-24,0.0
2016-01-25,0.0
2016-01-26,26.253745883782546
2016-01-27,0.0
2016-01-28,0.0
2016-01-29,0.0
2016-01-30,0.0
2016-01-31,0.0
2016-02-01,0.0
2016-02-02,0.0
2016-02-03,0.0
2016-02-04,0.0
2016-02-05,0.0
2016-02-06,0.0
2016-02-07,0.0
2016-02-08,0.0
2016-02-09,36.755244237295564
2016-02-10,0.0
2016-02-11,17.50249725585503
2016-02-12,0.0
2016-02-13,0.0
2016-02-14,0.0
2016-02-15,38.50549396288107
2016-02-16,0.0
2016-02-17,28.003995609368047
2016-02-18,0.0
2016-02-19,0.0
2016-02-20,24.50349615819704
2016-02-21,0.0
2016-02-22,0.0
2016-02-23,20.127871844233287
2016-02-24,17.50249725585503
2016-02-25,0.0
2016-02-26,0.0
2016-02-27,0.0
2016-02-28,0.0
2016-02-29,21.878121569818788
2016-03-01,0.0
2016-03-02,34.12986964891731
2016-03-03,0.0
2016-03-04,0.0
2016-03-05,36.755244237295564
2016-03-06,0.0
2016-03-07,0.0
2016-03-08,28.879120472160803
2016-03-09,21.002996707026035
2016-03-10,21.878121569818788
2016-03-11,0.0
2016-03-12,0.0
2016-03-13,0.0
2016-03-14,0.0
2016-03-15,18.377622118647782
2016-03-16,0.0
2016-03-17,0.0
2016-03-18,0.0
2016-03-19,0.0
2016-03-20,0.0
2016-03-21,18.377622118647782
2016-03-22,0.0
2016-03-23,0.0
2016-03-24,0.0
2016-03-25,0.0
2016-03-26,0.0
2016-03-27,0.0
2016-03-28,23.62837129540429
2016-03-29,0.0
2016-03-30,0.0
