Code,Sector,Name
2438,Industrials,翔耀         
2439,Electronic,美律         
2440,Industrials,太空梭       
2441,Electronic,超豐         
2442,Consumer Cyclical,新美齊       
2443,Electronic,昶虹         
2444,Electronic,兆勁         
2449,Electronic,京元電子     
2450,Electronic,神腦         
2451,Electronic,創見         
2453,Electronic,凌群         
2454,Electronic,聯發科       
2455,Electronic,全新         
2457,Industrials,飛宏         
2458,Electronic,義隆         
2459,Electronic,敦吉         
2460,Electronic,建通         
2461,Consumer Cyclical,光群雷       
2462,Electronic,良得電       
2464,Industrials,盟立         
2465,Electronic,麗臺         
2466,Electronic,冠西電       
2467,Industrials,志聖         
2468,Electronic,華經         
2471,Electronic,資通         
2472,Electronic,立隆電       
2474,Industrials,可成         
2476,Industrials,鉅祥         
2477,Electronic,美隆電       
2478,Electronic,大毅         
2480,Electronic,敦陽科       
2481,Electronic,強茂         
2482,Industrials,連宇         
2483,Industrials,百容         
2484,Electronic,希華         
2485,Electronic,兆赫         
2486,Electronic,一詮         
2488,Electronic,漢平         
2489,Industrials,瑞軒         
2491,Consumer Cyclical,吉祥全       
2492,Electronic,華新科       
2493,Electronic,揚博         
2495,Electronic,普安         
2496,Consumer Defensive,卓越         
2497,Consumer Cyclical,怡利電       
2498,Electronic,宏達電       
2501,Real Estate,國建         
2504,Basic Materials,國產         
2505,Real Estate,國揚         
2506,Real Estate,太設         
2509,Real Estate,全坤建       
2511,Real Estate,太子         
2514,Real Estate,龍邦         
2515,Industrials,中工         
2516,Industrials,新建         
2520,Real Estate,冠德         
2524,Real Estate,京城         
2527,Real Estate,宏璟         
2528,Real Estate,皇普         
2530,Real Estate,華建         
2534,Real Estate,宏盛         
2535,Industrials,達欣工       
2536,Real Estate,宏普         
2537,Real Estate,聯上發       
2538,Real Estate,基泰         
2539,Real Estate,櫻花建       
2540,Real Estate,愛山林       
2542,Real Estate,興富發       
2543,Industrials,皇昌         
2545,Real Estate,皇翔         
2546,Industrials,根基         
2547,Real Estate,日勝生       
2548,Real Estate,華固         
2597,Industrials,潤弘         
2601,Industrials,益航         
2603,Industrials,長榮         
2605,Industrials,新興         
2606,Industrials,裕民         
2607,Industrials,榮運         
2608,Industrials,嘉里大榮     
2609,Industrials,陽明         
2610,Industrials,華航         
2611,Industrials,志信         
2612,Industrials,中航         
2613,Industrials,中櫃         
2614,Industrials,東森         
2615,Industrials,萬海         
2616,Consumer Cyclical,山隆         
2617,Industrials,台航         
2618,Industrials,長榮航       
2630,Industrials,亞航         
2633,Industrials,台灣高鐵     
2634,Industrials,漢翔         
2636,Industrials,台驊投控     
2637,Industrials,慧洋-KY      
2642,Industrials,宅配通       
2645,Industrials,長榮航太     
2701,Real Estate,萬企         
2702,Consumer Cyclical,華園         
2704,Consumer Cyclical,國賓         
2705,Consumer Cyclical,六福         
2706,Consumer Cyclical,第一店       
2707,Consumer Cyclical,晶華         
2712,Consumer Cyclical,遠雄來       
2722,Consumer Cyclical,夏都         
2723,Consumer Cyclical,美食-KY      
2727,Consumer Cyclical,王品         
2731,Consumer Cyclical,雄獅         
2739,Consumer Cyclical,寒舍         
2748,Consumer Cyclical,雲品         
2753,Consumer Cyclical,八方雲集     
2801,Financial,彰銀         
2809,Financial,京城銀       
2812,Financial,台中銀       
2816,Financial,旺旺保       
2820,Financial,華票         
2832,Financial,台產         
2834,Financial,臺企銀       
2836,Financial,高雄銀       
2838,Financial,聯邦銀       
2845,Financial,遠東銀       
2849,Financial,安泰銀       
2850,Financial,新產         
2851,Financial,中再保       
2852,Financial,第一保       
2855,Financial,統一證       
2867,Financial,三商壽       
2880,Financial,華南金       
2881,Financial,富邦金       
2882,Financial,國泰金       
2883,Financial,開發金       
2884,Financial,玉山金       
2885,Financial,元大金       
2886,Financial,兆豐金       
2887,Financial,台新金       
2888,Financial,新光金       
2889,Financial,國票金       
2890,Financial,永豐金       
2891,Financial,中信金       
2892,Financial,第一金       
2897,Financial,王道銀行     
2901,Consumer Cyclical,欣欣         
2903,Consumer Cyclical,遠百         
2904,Energy,匯僑         
2905,Financial,三商         
2906,Consumer Cyclical,高林         
2908,Consumer Cyclical,特力         
2910,Consumer Cyclical,統領         
2911,Consumer Cyclical,麗嬰房       
2912,Consumer Defensive,統一超       
2913,Consumer Defensive,農林         
2915,Consumer Cyclical,潤泰全       
2923,Real Estate,鼎固-KY      
2929,Consumer Cyclical,淘帝-KY      
2939,Industrials,凱羿-KY      
2945,Consumer Defensive,三商家購     
3002,Industrials,歐格         
3003,Industrials,健和興       
3004,Industrials,豐達科       
3005,Electronic,神基         
3006,Electronic,晶豪科       
3008,Electronic,大立光       
3010,Electronic,華立         
3011,Electronic,今皓         
3013,Electronic,晟銘電       
3014,Electronic,聯陽         
3015,Industrials,全漢         
3016,Electronic,嘉晶         
3017,Electronic,奇鋐         
3018,Industrials,隆銘綠能     
3019,Electronic,亞光         
3021,Electronic,鴻名         
3022,Electronic,威強電       
3023,Electronic,信邦         
3024,Electronic,憶聲         
3025,Electronic,星通         
3026,Electronic,禾伸堂       
3027,Industrials,盛達         
3028,Electronic,增你強       
3029,Electronic,零壹         
3030,Electronic,德律         
3031,Electronic,佰鴻         
3032,Electronic,偉訓         
3033,Electronic,威健         
3034,Electronic,聯詠         
3035,Electronic,智原         
3036,Electronic,文曄         
3037,Electronic,欣興         
3038,Electronic,全台         
3040,Electronic,遠見         
3041,Electronic,揚智         
3042,Electronic,晶技         
3043,Industrials,科風         
3044,Electronic,健鼎         
3045,Communication Services,台灣大       
3046,Electronic,建_         
3047,Electronic,訊舟         
3048,Electronic,益登         
3049,Electronic,精金         
3050,Electronic,鈺德         
3051,Electronic,力特         
3052,Industrials,夆典         
3054,Healthcare,立萬利       
3055,Electronic,蔚華科       
3056,Real Estate,富華新       
3057,Electronic,喬鼎         
3058,Electronic,立德         
3059,Electronic,華晶科       
3060,Electronic,銘異         
3062,Electronic,建漢         
3090,Electronic,日電貿       
3092,Industrials,鴻碩         
3094,Electronic,聯傑         
3130,Industrials,一零四       
3138,Electronic,耀登         
3149,Electronic,正達         
3164,Healthcare,景岳         
3167,Industrials,大量         
3189,Electronic,景碩         
3209,Electronic,全科         
3229,Electronic,晟鈦         
3231,Electronic,緯創         
3257,Electronic,虹冠電       
3266,Real Estate,昇陽         
3296,Electronic,勝德         
3305,Electronic,昇貿         
3308,Industrials,聯德         
3311,Electronic,閎暉         
3312,Electronic,弘憶股       
3321,Electronic,同泰         
3338,Electronic,泰碩         
3346,Electronic,麗清         
3356,Industrials,奇偶         
3376,Industrials,新日興       
3380,Electronic,明泰         
3406,Electronic,玉晶光       
3413,Electronic,京鼎         
3416,Electronic,融程電       
3419,Electronic,譁裕         
3432,Industrials,台端         
3437,Electronic,榮創         
3443,Electronic,創意         
3447,Electronic,展達         
3450,Electronic,聯鈞         
3454,Industrials,晶睿         
3481,Electronic,群創         
3494,Electronic,誠研         
3501,Industrials,維熹         
3504,Industrials,揚明光       
3515,Electronic,華擎         
3518,Industrials,柏騰         
3528,Electronic,安馳         
3530,Electronic,晶相光       
3532,Electronic,台勝科       
3533,Electronic,嘉澤         
3535,Electronic,晶彩科       
3543,Electronic,州巧         
3545,Electronic,敦泰         
3550,Industrials,聯穎         
3557,Consumer Cyclical,嘉威         
3563,Electronic,牧德         
3576,Electronic,聯合再生     
3583,Electronic,辛耘         
3588,Electronic,通嘉         
3591,Electronic,艾笛森       
3592,Electronic,瑞鼎         
3593,Electronic,力銘         
3596,Electronic,智易         
3605,Electronic,宏致         
3607,Consumer Cyclical,谷崧         
3617,Industrials,碩天         
3622,Electronic,洋華         
3645,Electronic,達邁         
3652,Electronic,精聯         
3653,Electronic,健策         
3661,Electronic,世芯-KY      
3665,Industrials,貿聯-KY      
3669,Electronic,圓展         
3673,Electronic,TPK-KY       
3679,Electronic,新至陞       
3686,Electronic,達能         
3694,Electronic,海華         
3701,Electronic,大眾控       
3702,Electronic,大聯大       
3703,Industrials,欣陸         
3704,Electronic,合勤控       
3705,Healthcare,永信         
3706,Electronic,神達         
3708,Basic Materials,上緯投控     
3711,Electronic,日月光投控   
3712,Electronic,永崴投控     
3714,Electronic,富采         
3715,Electronic,定穎投控     
4104,Healthcare,佳醫         
4106,Healthcare,雃博         
4108,Healthcare,懷特         
4119,Healthcare,旭富         
4133,Healthcare,亞諾法       
4137,Consumer Defensive,麗豐-KY      
4142,Healthcare,國光生       
4148,Basic Materials,全宇生技-KY  
4155,Healthcare,訊映         
4164,Healthcare,承業醫       
4190,Consumer Defensive,佐登-KY      
4306,Basic Materials,炎洲         
4414,Consumer Cyclical,如興         
4426,Consumer Cyclical,利勤         
4438,Consumer Cyclical,廣越         
4439,Consumer Cyclical,冠星-KY      
4440,Consumer Cyclical,宜新實業     
4526,Industrials,東台         
4532,Industrials,瑞智         
4536,Consumer Cyclical,拓凱         
4540,Industrials,全球傳動     
4545,Industrials,銘鈺         
4551,Consumer Cyclical,智伸科       
4552,Industrials,力達-KY      
4555,Electronic,氣立         
4557,Consumer Cyclical,永新-KY      
4560,Industrials,強信-KY      
4562,Industrials,穎漢         
4564,Consumer Cyclical,元翎         
4566,Industrials,時碩工業     
4569,Industrials,六方科-KY    
4571,Industrials,鈞興-KY      
4572,Industrials,駐龍         
4576,Industrials,大銀微系統   
4581,Consumer Cyclical,光隆精密-KY  
4583,Industrials,台灣精銳     
4720,Basic Materials,德淵         
4722,Basic Materials,國精化       
4736,Healthcare,泰博         
4737,Healthcare,華廣         
4739,Basic Materials,康普         
4746,Healthcare,台耀         
4755,Basic Materials,三福化       
4763,Basic Materials,材料-KY      
4764,Basic Materials,雙鍵         
4766,Basic Materials,南寶         
4770,Basic Materials,上品         
4807,Consumer Cyclical,日成-KY      
4904,Communication Services,遠傳         
4906,Electronic,正文         
4912,Industrials,聯德控股-KY  
4915,Electronic,致伸         
4916,Electronic,事欣科       
4919,Electronic,新唐         
4927,Electronic,泰鼎-KY      
4930,Consumer Cyclical,燦星網       
4934,Electronic,太極         
4935,Electronic,茂林-KY      
4938,Electronic,和碩         
4942,Electronic,嘉彰         
4943,Electronic,康控-KY      
4952,Electronic,凌通         
4956,Electronic,光鋐         
4958,Electronic,臻鼎-KY      
4960,Electronic,誠美材       
4961,Electronic,天鈺         
4967,Electronic,十銓         
4968,Electronic,立積         
4976,Electronic,佳凌         
4977,Electronic,眾達-KY      
4989,Basic Materials,榮科         
4994,Communication Services,傳奇         
4999,Industrials,鑫禾         
5007,Industrials,三星         
5203,Electronic,訊連         
5215,Electronic,科嘉-KY      
5222,Electronic,全訊         
5225,Electronic,東科-KY      
5234,Basic Materials,達興材料     
5243,Electronic,乙盛-KY      
5244,Electronic,弘凱         
5258,Industrials,虹堡         
5269,Electronic,祥碩         
5283,Electronic,禾聯碩       
5284,Electronic,jpp-KY       
5285,Electronic,界霖         
5288,Industrials,豐祥-KY      
5292,Industrials,華懋         
5306,Consumer Cyclical,桂盟         
5388,Electronic,中磊         
5434,Electronic,崇越         
5469,Electronic,瀚宇博       
5471,Electronic,松翰         
5484,Industrials,慧友         
5515,Industrials,建國         
5519,Industrials,隆大         
5521,Industrials,工信         
5522,Real Estate,遠雄         
5525,Real Estate,順天         
5531,Real Estate,鄉林         
5533,Real Estate,皇鼎         
5534,Real Estate,長虹         
5538,Basic Materials,東明-KY      
5546,Basic Materials,永固-KY      
5607,Industrials,遠雄港       
5608,Industrials,四維航       
5706,Consumer Cyclical,鳳凰         
5871,Financial,中租-KY      
5876,Financial,上海商銀     
5880,Financial,合庫金       
5906,Consumer Cyclical,台南-KY      
5907,Consumer Cyclical,大洋-KY      
6005,Financial,群益證       
6024,Financial,群益期       
6108,Electronic,競國         
6112,Electronic,邁達特       
6115,Industrials,鎰勝         
6116,Electronic,彩晶         
6117,Electronic,迎廣         
6120,Electronic,達運         
6128,Electronic,上福         
6133,Industrials,金橋         
6136,Communication Services,富爾特       
6139,Industrials,亞翔         
6141,Electronic,柏承         
6142,Electronic,友勁         
6152,Electronic,百一         
6153,Electronic,嘉聯益       
6155,Electronic,鈞寶         
6164,Industrials,華興         
6165,Electronic,浪凡         
6166,Electronic,凌華         
6168,Electronic,宏齊         
6176,Electronic,瑞儀         
6177,Real Estate,達麗         
6183,Industrials,關貿         
6184,Communication Services,大豐電       
6189,Electronic,豐藝         
6191,Electronic,精成科       
6192,Electronic,巨路         
6196,Electronic,帆宣         
6197,Electronic,佳必琪       
6201,Consumer Cyclical,亞弘電       
6202,Electronic,盛群         
6205,Electronic,詮欣         
6206,Electronic,飛捷         
6209,Electronic,今國光       
6213,Electronic,聯茂         
6214,Electronic,精誠         
6215,Industrials,和椿         
6216,Electronic,居易         
6224,Electronic,聚鼎         
6225,Electronic,天瀚         
6226,Electronic,光鼎         
6230,Electronic,尼得科超眾   
6235,Industrials,華孚         
6239,Electronic,力成         
6243,Electronic,迅杰         
6257,Electronic,矽格         
6269,Electronic,台郡         
6271,Electronic,同欣電       
6277,Electronic,宏正         
6278,Electronic,台表科       
6281,Consumer Cyclical,全國電       
6282,Industrials,康舒         
6283,Electronic,淳安         
6285,Electronic,啟_         
6288,Electronic,聯嘉         
6405,Electronic,悅城         
6409,Industrials,旭隼         
6412,Industrials,群電         
6414,Electronic,樺漢         
6415,Electronic,矽力*-KY     
6416,Electronic,瑞祺電通     
6426,Electronic,統新         
6431,Electronic,光麗-KY      
6438,Industrials,迅得         
6442,Electronic,光聖         
6443,Electronic,元晶         
6449,Electronic,鈺邦         
6451,Electronic,訊芯-KY      
6456,Electronic,GIS-KY       
6464,Communication Services,台數科       
6472,Healthcare,保瑞         
6477,Electronic,安集         
6491,Healthcare,晶碩         
6504,Consumer Defensive,南六         
6505,Energy,台塑化       
6515,Electronic,穎崴         
6525,Electronic,捷敏-KY      
6526,Electronic,達發         
6531,Electronic,愛普*        
6533,Electronic,晶心科       
6541,Healthcare,泰福-KY      
6550,Healthcare,北極星藥業-KY
6552,Electronic,易華電       
6558,Industrials,興能高       
6573,Electronic,虹揚-KY      
6579,Electronic,研揚         
6581,Industrials,鋼聯         
6582,Basic Materials,申豐         
6585,Basic Materials,鼎基         
6591,Electronic,動力-KY      
6592,Financial,和潤企業     
6598,Healthcare,ABC-KY       
6605,Consumer Cyclical,帝寶         
6606,Electronic,建德工業     
6625,Communication Services,必應         
6641,Industrials,基士德-KY    
6655,Basic Materials,科定         
6657,Healthcare,華安         
6658,Electronic,聯策         
6666,Consumer Defensive,羅麗芬-KY    
6668,Electronic,中揚光       
6669,Electronic,緯穎         
6670,Consumer Cyclical,復盛應用     
6671,Consumer Defensive,三能-KY      
6672,Electronic,騰輝電子-KY  
6674,Electronic,鋐寶科技     
6689,Electronic,伊雲谷       
6691,Industrials,洋基工程     
6695,Electronic,芯鼎         
6698,Electronic,旭暉應材     
6706,Industrials,惠特         
6715,Electronic,嘉基         
6719,Electronic,力智         
6742,Electronic,澤米         
6743,Electronic,安普新       
6753,Industrials,龍德造船     
6754,Industrials,匯僑設計     
6756,Electronic,威鋒電子     
6768,Consumer Cyclical,志強-KY      
6770,Electronic,力積電       
6776,Electronic,展_國際     
6781,Industrials,AES-KY       
6782,Healthcare,視陽         
6789,Electronic,采鈺         
6790,Consumer Defensive,永豐實       
6792,Electronic,詠業         
6796,Healthcare,晉弘         
6799,Electronic,來頡         
6805,Electronic,富世達       
6806,Utilities,森崴能源     
6807,Consumer Cyclical,峰源-KY      
6830,Electronic,汎銓         
6834,Electronic,天二科技     
6835,Industrials,圓裕         
6861,Healthcare,睿生光電     
6863,Electronic,永道-KY      
6901,Financial,鑽石投資     
6916,Electronic,華凌         
6933,Electronic,AMAX-KY      
6937,Electronic,天虹         
8011,Electronic,台通         
8016,Electronic,矽創         
8021,Industrials,尖點         
8028,Electronic,昇陽半導體   
8033,Consumer Cyclical,雷虎         
8039,Electronic,台虹         
8046,Electronic,南電         
8070,Electronic,長華*        
8072,Industrials,陞泰         
8081,Electronic,致新         
8101,Electronic,華冠         
8103,Electronic,瀚荃         
8104,Electronic,錸寶         
8105,Electronic,凌巨         
8110,Electronic,華東         
8112,Electronic,至上         
8114,Industrials,振樺電       
8131,Electronic,福懋科       
8150,Electronic,南茂         
8163,Electronic,達方         
8201,Electronic,無敵         
8210,Electronic,勤誠         
8213,Electronic,志超         
8215,Electronic,明基材       
8222,Industrials,寶一         
8249,Industrials,菱光         
8261,Electronic,富鼎         
8271,Electronic,宇瞻         
8341,Industrials,日友         
8367,Industrials,建新國際     
8374,Industrials,羅昇         
8404,Consumer Cyclical,百和興業-KY  
8411,Consumer Cyclical,福貞-KY      
8422,Industrials,可寧衛       
8429,Consumer Cyclical,金麗-KY      
8438,Basic Materials,昶昕         
8442,Consumer Cyclical,威宏-KY      
8443,Consumer Cyclical,阿瘦         
8454,Consumer Cyclical,富邦媒       
8462,Consumer Cyclical,柏文         
8463,Basic Materials,潤泰材       
8464,Consumer Cyclical,億豐         
8466,Industrials,美吉吉-KY    
8467,Consumer Cyclical,波力-KY      
8473,Industrials,山林水       
8476,Industrials,台境         
8478,Consumer Cyclical,東哥遊艇     
