Date,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2023/1/3,2881,2882,2891,2886,5880,2892,5871,2884,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,2357
2023/1/4,2881,2882,2891,2886,5880,2892,2884,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,2357
2023/1/5,2881,2882,2891,2886,5880,2892,2884,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,2357
2023/1/6,2881,2882,2891,2886,5880,2892,2884,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,2357
2023/1/9,2881,2882,2891,2886,5880,2892,2884,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,2357
2023/1/10,2881,2882,2891,2886,5880,2892,2884,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/1/11,2881,2882,2891,2886,5880,2892,2884,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/1/12,2881,2882,2891,2886,5880,2892,2884,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/1/13,2881,2882,2891,2886,5880,2892,2884,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/1/16,2881,2882,2891,2886,5880,2892,2884,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/1/17,2881,2882,2891,2886,5880,2892,2884,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/1/30,2881,2882,2891,2886,5880,2892,2884,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/1/31,2881,2882,2886,2891,5880,2892,2884,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/2/1,2881,2882,2886,2891,5880,2892,2884,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/2/2,2881,2882,2886,2891,5880,2892,2884,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/2/3,2881,2882,2886,2891,5880,2892,2884,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/2/6,2881,2882,2886,2891,5880,2892,2884,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/2/7,2881,2882,2886,2891,5880,2892,2884,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/2/8,2881,2882,2886,2891,5880,2892,2884,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/2/9,2881,2882,2886,2891,5880,2892,2884,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/2/10,2881,2882,2886,2891,5880,2884,2892,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/2/13,2881,2882,2886,2891,5880,2884,2892,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/2/14,2881,2882,2886,2891,5880,2884,2892,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/2/15,2881,2882,2886,2891,5880,2884,2892,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/2/16,2881,2882,2886,2891,5880,2884,2892,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/2/17,2881,2882,2886,2891,5880,2884,2892,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/2/20,2881,2882,2886,2891,5880,2884,2892,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/2/21,2881,2882,2886,2891,5880,2884,2892,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
2023/2/22,2881,2882,2886,2891,5880,2884,2892,5871,2880,2885,2330,2317,2454,2308,2303,3711,2382,3008,2395,3034
