"","V1"
"1",0.653293414062313
"2",0.756119187410315
"3",0.640837434823201
"4",0.360356923941957
"5",0.377712822864662
"6",0.519744360374996
"7",0.543557856054257
"8",0.121791246761541
"9",0.153532168549282
"10",0.112931543477352
"11",0.0743812954068565
"12",0.0375016177336459
"13",0.165112394203729
"14",0.202136957474614
"15",0.219920329050486
"16",0.211898802785052
"17",0.465101030149653
"18",0.242118316873074
"19",0.237711311111938
"20",0.132758270450516
"21",0.144284717994695
"22",0.0603768898843878
"23",0.0867162556990376
"24",0.189239843439936
"25",0.112003810296722
"26",0.524852596980414
"27",0.16687228747075
"28",0.0751100973516217
"29",0.173120637147643
"30",0.524028371682615
"31",0.556383707072892
"32",0.564181000630209
"33",0.132275627749228
"34",0.543441792275607
"35",0.396253669865984
"36",0.263588557126273
"37",0.257485712588941
"38",0.248176319794656
"39",0.191968158918548
"40",0.155085790119176
"41",0.242104047799865
"42",0.14465407059461
"43",0.110888214576633
"44",0.16290993145012
"45",0.0733892377709645
"46",0.232372773627809
"47",0.0937469556475471
"48",0.135180355959633
"49",0.11457364484973
"50",0.1207645132937
"51",0.146144872893026
"52",0.208355699754865
"53",0.225704255614596
"54",0.197896047323872
"55",0.148042827900306
"56",0.17279853910141
"57",0.223349602927448
"58",0.25346923391763
"59",0.246982323190363
"60",0.264565660817394
"61",0.17850796791636
"62",0.146886541123883
"63",0.131069438722638
"64",0.125618700238307
"65",0.182565454254189
"66",0.13535109511321
"67",0.107341587308443
"68",0.176438375213474
"69",0.129685593593041
"70",0.079859049944097
"71",0.257375220881089
"72",0.159711728780084
"73",0.232717202137266
"74",0.142233416185732
"75",0.173555131026338
"76",0.149894287692866
"77",0.22062850731225
"78",0.144035735645208
"79",0.222902464004394
"80",0.179294783105118
"81",0.232775294224886
"82",0.237362429245227
"83",0.207028608721227
"84",0.162124119483244
"85",0
"86",0
"87",0
"88",0
"89",0
"90",0
"91",0
"92",0
"93",0
"94",0
"95",0
"96",0
"97",0
"98",0
"99",0
"100",0
"101",0
"102",0
"103",0
"104",0
"105",0
"106",0
"107",0
"108",0
"109",0
"110",0
"111",0
"112",0
"113",0
"114",0
"115",0
"116",0
"117",0
"118",0
"119",0
"120",0
"121",0
"122",0
"123",0
"124",0
"125",0
"126",0
"127",0
"128",0
"129",0
"130",0
"131",0
"132",0
"133",0
"134",0
"135",0
"136",0
"137",0
"138",0
"139",0
"140",0
"141",0
"142",0
"143",0
"144",0
"145",0
"146",0
"147",0
"148",0
"149",0
"150",0
"151",0
"152",0
"153",0
"154",0
"155",0
"156",0
"157",0
"158",0
"159",0
"160",0
"161",0
"162",0
"163",0
"164",0
"165",0
"166",0
"167",0
"168",0
"169",0
"170",0
"171",0
"172",0
"173",0
"174",0
"175",0
"176",0
"177",0
"178",0
"179",0
"180",0
"181",0
"182",0
"183",0
"184",0
"185",0
"186",0
"187",0
"188",0
"189",0
"190",0
"191",0
"192",0
"193",0
"194",0
"195",0
"196",0
"197",0
"198",0
"199",0
"200",0
"201",0
"202",0
"203",0
"204",0
"205",0
"206",0
"207",0
"208",0
"209",0
"210",0
"211",0
"212",0
"213",0
"214",0
"215",0
"216",0
"217",0
"218",0
"219",0
"220",0
"221",0
"222",0
"223",0
"224",0
"225",0
"226",0
"227",0
"228",0
"229",0
"230",0
"231",0
"232",0
"233",0
"234",0
"235",0
"236",0
"237",0
"238",0
"239",0
"240",0
"241",0
"242",0
"243",0
"244",0
"245",0
"246",0
"247",0
"248",0.121353129657611
"249",0.0459701128994046
"250",0.0882302403654235
"251",0.106306399352633
"252",0.151823840363249
"253",1.01140954359755
"254",0.984404399358948
"255",0.976618252532419
"256",0.62268858295281
"257",0.579223085393165
"258",0.725952579704972
"259",0.165017696348029
"260",1.01737005410634
"261",0.130003209373941
"262",0.126377507443879
"263",0.131200256400921
"264",0.123550654677023
"265",0.946150566414766
"266",0.148329873551736
"267",0.136281233986448
"268",1.05990708438453
"269",0.204801159784416
"270",0.976845500231778
"271",0.166245713453929
"272",0.148414241577753
"273",0.181462571884572
"274",0.0935817740962409
"275",0.157068219210346
"276",0.146807210104361
"277",0.459591572177039
"278",0.24707908445357
"279",0.150507028551349
"280",0.231324336607848
"281",0.207500547719237
"282",0.482437498587822
"283",0.574221565624156
"284",0.506401163783799
"285",0.483533756945034
"286",0.512975747296865
"287",1.30761552779233
"288",0.280634710557493
"289",0.52154056056802
"290",0.391191141932434
"291",0.411776279988193
"292",0.548406125091995
"293",0.356736998633296
"294",0.154098898904236
"295",0.401344419932157
"296",0.394601059376182
"297",0.395554866354584
"298",0.397202550923683
"299",0.347118706689418
"300",0.503139039531633
"301",0.407102275571466
"302",0.468937459124517
"303",0.150530852223134
"304",0.676150791016574
"305",0.383434191884271
"306",0.399465504041314
